name,postal,geometry,ref_lon,ref_lat
Henan,HE,"c(114.25, 35.75)",114.25,35.75
Henan,HE,"c(114.75, 35.75)",114.75,35.75
Henan,HE,"c(115.25, 35.75)",115.25,35.75
Shandong,SD,"c(115.75, 35.75)",115.75,35.75
Shandong,SD,"c(116.25, 35.75)",116.25,35.75
Shandong,SD,"c(116.75, 35.75)",116.75,35.75
Shandong,SD,"c(117.25, 35.75)",117.25,35.75
Shandong,SD,"c(117.75, 35.75)",117.75,35.75
Shandong,SD,"c(118.25, 35.75)",118.25,35.75
Shandong,SD,"c(118.75, 35.75)",118.75,35.75
Shandong,SD,"c(119.25, 35.75)",119.25,35.75
Shandong,SD,"c(119.75, 35.75)",119.75,35.75
Shaanxi,SA,"c(108.75, 36.25)",108.75,36.25
Shaanxi,SA,"c(109.25, 36.25)",109.25,36.25
Shaanxi,SA,"c(109.75, 36.25)",109.75,36.25
Shaanxi,SA,"c(110.25, 36.25)",110.25,36.25
Shanxi,SX,"c(110.75, 36.25)",110.75,36.25
Shanxi,SX,"c(111.25, 36.25)",111.25,36.25
Shanxi,SX,"c(111.75, 36.25)",111.75,36.25
Shanxi,SX,"c(112.25, 36.25)",112.25,36.25
Shanxi,SX,"c(112.75, 36.25)",112.75,36.25
Shanxi,SX,"c(113.25, 36.25)",113.25,36.25
Henan,HE,"c(113.75, 36.25)",113.75,36.25
Henan,HE,"c(114.25, 36.25)",114.25,36.25
Hebei,HB,"c(114.75, 36.25)",114.75,36.25
Hebei,HB,"c(115.25, 36.25)",115.25,36.25
Shandong,SD,"c(115.75, 36.25)",115.75,36.25
Shandong,SD,"c(116.25, 36.25)",116.25,36.25
Shandong,SD,"c(116.75, 36.25)",116.75,36.25
Shandong,SD,"c(117.25, 36.25)",117.25,36.25
Shandong,SD,"c(117.75, 36.25)",117.75,36.25
Shandong,SD,"c(118.25, 36.25)",118.25,36.25
Shandong,SD,"c(118.75, 36.25)",118.75,36.25
Shandong,SD,"c(119.25, 36.25)",119.25,36.25
Shandong,SD,"c(119.75, 36.25)",119.75,36.25
Shandong,SD,"c(120.25, 36.25)",120.25,36.25
Shaanxi,SA,"c(108.25, 36.75)",108.25,36.75
Shaanxi,SA,"c(108.75, 36.75)",108.75,36.75
Shaanxi,SA,"c(109.25, 36.75)",109.25,36.75
Shaanxi,SA,"c(109.75, 36.75)",109.75,36.75
Shaanxi,SA,"c(110.25, 36.75)",110.25,36.75
Shanxi,SX,"c(110.75, 36.75)",110.75,36.75
Shanxi,SX,"c(111.25, 36.75)",111.25,36.75
Shanxi,SX,"c(111.75, 36.75)",111.75,36.75
Shanxi,SX,"c(112.25, 36.75)",112.25,36.75
Shanxi,SX,"c(112.75, 36.75)",112.75,36.75
Shanxi,SX,"c(113.25, 36.75)",113.25,36.75
Hebei,HB,"c(113.75, 36.75)",113.75,36.75
Hebei,HB,"c(114.25, 36.75)",114.25,36.75
Hebei,HB,"c(114.75, 36.75)",114.75,36.75
Hebei,HB,"c(115.25, 36.75)",115.25,36.75
Shandong,SD,"c(115.75, 36.75)",115.75,36.75
Shandong,SD,"c(116.25, 36.75)",116.25,36.75
Shandong,SD,"c(116.75, 36.75)",116.75,36.75
Shandong,SD,"c(117.25, 36.75)",117.25,36.75
Shandong,SD,"c(117.75, 36.75)",117.75,36.75
Shandong,SD,"c(118.25, 36.75)",118.25,36.75
Shandong,SD,"c(118.75, 36.75)",118.75,36.75
Shandong,SD,"c(119.25, 36.75)",119.25,36.75
Shandong,SD,"c(119.75, 36.75)",119.75,36.75
Shandong,SD,"c(120.25, 36.75)",120.25,36.75
Shandong,SD,"c(120.75, 36.75)",120.75,36.75
Shandong,SD,"c(121.25, 36.75)",121.25,36.75
Shaanxi,SA,"c(107.75, 37.25)",107.75,37.25
Shaanxi,SA,"c(108.25, 37.25)",108.25,37.25
Shaanxi,SA,"c(108.75, 37.25)",108.75,37.25
Shaanxi,SA,"c(109.25, 37.25)",109.25,37.25
Shaanxi,SA,"c(109.75, 37.25)",109.75,37.25
Shaanxi,SA,"c(110.25, 37.25)",110.25,37.25
Shanxi,SX,"c(110.75, 37.25)",110.75,37.25
Shanxi,SX,"c(111.25, 37.25)",111.25,37.25
Shanxi,SX,"c(111.75, 37.25)",111.75,37.25
Shanxi,SX,"c(112.25, 37.25)",112.25,37.25
Shanxi,SX,"c(112.75, 37.25)",112.75,37.25
Shanxi,SX,"c(113.25, 37.25)",113.25,37.25
Shanxi,SX,"c(113.75, 37.25)",113.75,37.25
Hebei,HB,"c(114.25, 37.25)",114.25,37.25
Hebei,HB,"c(114.75, 37.25)",114.75,37.25
Hebei,HB,"c(115.25, 37.25)",115.25,37.25
Hebei,HB,"c(115.75, 37.25)",115.75,37.25
Shandong,SD,"c(116.25, 37.25)",116.25,37.25
Shandong,SD,"c(116.75, 37.25)",116.75,37.25
Shandong,SD,"c(117.25, 37.25)",117.25,37.25
Shandong,SD,"c(117.75, 37.25)",117.75,37.25
Shandong,SD,"c(118.25, 37.25)",118.25,37.25
Shandong,SD,"c(118.75, 37.25)",118.75,37.25
Shandong,SD,"c(120.25, 37.25)",120.25,37.25
Shandong,SD,"c(120.75, 37.25)",120.75,37.25
Shandong,SD,"c(121.25, 37.25)",121.25,37.25
Shandong,SD,"c(121.75, 37.25)",121.75,37.25
Shandong,SD,"c(122.25, 37.25)",122.25,37.25
Shaanxi,SA,"c(107.75, 37.75)",107.75,37.75
Shaanxi,SA,"c(109.25, 37.75)",109.25,37.75
Shaanxi,SA,"c(109.75, 37.75)",109.75,37.75
Shaanxi,SA,"c(110.25, 37.75)",110.25,37.75
Shaanxi,SA,"c(110.75, 37.75)",110.75,37.75
Shanxi,SX,"c(111.25, 37.75)",111.25,37.75
Shanxi,SX,"c(111.75, 37.75)",111.75,37.75
Shanxi,SX,"c(112.25, 37.75)",112.25,37.75
Shanxi,SX,"c(112.75, 37.75)",112.75,37.75
Shanxi,SX,"c(113.25, 37.75)",113.25,37.75
Shanxi,SX,"c(113.75, 37.75)",113.75,37.75
Hebei,HB,"c(114.25, 37.75)",114.25,37.75
Hebei,HB,"c(114.75, 37.75)",114.75,37.75
Hebei,HB,"c(115.25, 37.75)",115.25,37.75
Hebei,HB,"c(115.75, 37.75)",115.75,37.75
Hebei,HB,"c(116.25, 37.75)",116.25,37.75
Shandong,SD,"c(116.75, 37.75)",116.75,37.75
Shandong,SD,"c(117.25, 37.75)",117.25,37.75
Shandong,SD,"c(117.75, 37.75)",117.75,37.75
Shandong,SD,"c(118.25, 37.75)",118.25,37.75
Shandong,SD,"c(118.75, 37.75)",118.75,37.75
Shandong,SD,"c(120.75, 37.75)",120.75,37.75
Shaanxi,SA,"c(109.25, 38.25)",109.25,38.25
Shaanxi,SA,"c(109.75, 38.25)",109.75,38.25
Shaanxi,SA,"c(110.25, 38.25)",110.25,38.25
Shanxi,SX,"c(110.75, 38.25)",110.75,38.25
Shanxi,SX,"c(111.25, 38.25)",111.25,38.25
Shanxi,SX,"c(111.75, 38.25)",111.75,38.25
Shanxi,SX,"c(112.25, 38.25)",112.25,38.25
Shanxi,SX,"c(112.75, 38.25)",112.75,38.25
Shanxi,SX,"c(113.25, 38.25)",113.25,38.25
Hebei,HB,"c(113.75, 38.25)",113.75,38.25
Hebei,HB,"c(114.25, 38.25)",114.25,38.25
Hebei,HB,"c(114.75, 38.25)",114.75,38.25
Hebei,HB,"c(115.25, 38.25)",115.25,38.25
Hebei,HB,"c(115.75, 38.25)",115.75,38.25
Hebei,HB,"c(116.25, 38.25)",116.25,38.25
Hebei,HB,"c(116.75, 38.25)",116.75,38.25
Hebei,HB,"c(117.25, 38.25)",117.25,38.25
Hebei,HB,"c(117.75, 38.25)",117.75,38.25
Shaanxi,SA,"c(109.75, 38.75)",109.75,38.75
Shaanxi,SA,"c(110.25, 38.75)",110.25,38.75
Shaanxi,SA,"c(110.75, 38.75)",110.75,38.75
Shanxi,SX,"c(111.25, 38.75)",111.25,38.75
Shanxi,SX,"c(111.75, 38.75)",111.75,38.75
Shanxi,SX,"c(112.25, 38.75)",112.25,38.75
Shanxi,SX,"c(112.75, 38.75)",112.75,38.75
Shanxi,SX,"c(113.25, 38.75)",113.25,38.75
Shanxi,SX,"c(113.75, 38.75)",113.75,38.75
Hebei,HB,"c(114.25, 38.75)",114.25,38.75
Hebei,HB,"c(114.75, 38.75)",114.75,38.75
Hebei,HB,"c(115.25, 38.75)",115.25,38.75
Hebei,HB,"c(115.75, 38.75)",115.75,38.75
Hebei,HB,"c(116.25, 38.75)",116.25,38.75
Hebei,HB,"c(116.75, 38.75)",116.75,38.75
Tianjin,TJ,"c(117.25, 38.75)",117.25,38.75
Shaanxi,SA,"c(110.25, 39.25)",110.25,39.25
Shaanxi,SA,"c(110.75, 39.25)",110.75,39.25
Shanxi,SX,"c(111.25, 39.25)",111.25,39.25
Shanxi,SX,"c(111.75, 39.25)",111.75,39.25
Shanxi,SX,"c(112.25, 39.25)",112.25,39.25
Shanxi,SX,"c(112.75, 39.25)",112.75,39.25
Shanxi,SX,"c(113.25, 39.25)",113.25,39.25
Shanxi,SX,"c(113.75, 39.25)",113.75,39.25
Shanxi,SX,"c(114.25, 39.25)",114.25,39.25
Hebei,HB,"c(114.75, 39.25)",114.75,39.25
Hebei,HB,"c(115.25, 39.25)",115.25,39.25
Hebei,HB,"c(115.75, 39.25)",115.75,39.25
Hebei,HB,"c(116.25, 39.25)",116.25,39.25
Hebei,HB,"c(116.75, 39.25)",116.75,39.25
Tianjin,TJ,"c(117.25, 39.25)",117.25,39.25
Tianjin,TJ,"c(117.75, 39.25)",117.75,39.25
Hebei,HB,"c(118.25, 39.25)",118.25,39.25
Hebei,HB,"c(118.75, 39.25)",118.75,39.25
Liaoning,LN,"c(121.75, 39.25)",121.75,39.25
Shanxi,SX,"c(112.25, 39.75)",112.25,39.75
Shanxi,SX,"c(112.75, 39.75)",112.75,39.75
Shanxi,SX,"c(113.25, 39.75)",113.25,39.75
Shanxi,SX,"c(113.75, 39.75)",113.75,39.75
Shanxi,SX,"c(114.25, 39.75)",114.25,39.75
Hebei,HB,"c(114.75, 39.75)",114.75,39.75
Hebei,HB,"c(115.25, 39.75)",115.25,39.75
Beijing,BJ,"c(115.75, 39.75)",115.75,39.75
Beijing,BJ,"c(116.25, 39.75)",116.25,39.75
Beijing,BJ,"c(116.75, 39.75)",116.75,39.75
Tianjin,TJ,"c(117.25, 39.75)",117.25,39.75
Hebei,HB,"c(117.75, 39.75)",117.75,39.75
Hebei,HB,"c(118.25, 39.75)",118.25,39.75
Hebei,HB,"c(118.75, 39.75)",118.75,39.75
Hebei,HB,"c(119.25, 39.75)",119.25,39.75
Liaoning,LN,"c(121.75, 39.75)",121.75,39.75
Liaoning,LN,"c(122.25, 39.75)",122.25,39.75
Liaoning,LN,"c(122.75, 39.75)",122.75,39.75
Liaoning,LN,"c(123.25, 39.75)",123.25,39.75
Shanxi,SX,"c(113.25, 40.25)",113.25,40.25
Shanxi,SX,"c(113.75, 40.25)",113.75,40.25
Shanxi,SX,"c(114.25, 40.25)",114.25,40.25
Hebei,HB,"c(114.75, 40.25)",114.75,40.25
Hebei,HB,"c(115.25, 40.25)",115.25,40.25
Hebei,HB,"c(115.75, 40.25)",115.75,40.25
Beijing,BJ,"c(116.25, 40.25)",116.25,40.25
Beijing,BJ,"c(116.75, 40.25)",116.75,40.25
Beijing,BJ,"c(117.25, 40.25)",117.25,40.25
Hebei,HB,"c(117.75, 40.25)",117.75,40.25
Hebei,HB,"c(118.25, 40.25)",118.25,40.25
Hebei,HB,"c(118.75, 40.25)",118.75,40.25
Hebei,HB,"c(119.25, 40.25)",119.25,40.25
Liaoning,LN,"c(119.75, 40.25)",119.75,40.25
Liaoning,LN,"c(120.25, 40.25)",120.25,40.25
Liaoning,LN,"c(122.25, 40.25)",122.25,40.25
Liaoning,LN,"c(122.75, 40.25)",122.75,40.25
Liaoning,LN,"c(123.25, 40.25)",123.25,40.25
Liaoning,LN,"c(123.75, 40.25)",123.75,40.25
Liaoning,LN,"c(124.25, 40.25)",124.25,40.25
Hebei,HB,"c(114.25, 40.75)",114.25,40.75
Hebei,HB,"c(114.75, 40.75)",114.75,40.75
Hebei,HB,"c(115.25, 40.75)",115.25,40.75
Hebei,HB,"c(115.75, 40.75)",115.75,40.75
Beijing,BJ,"c(116.25, 40.75)",116.25,40.75
Beijing,BJ,"c(116.75, 40.75)",116.75,40.75
Hebei,HB,"c(117.25, 40.75)",117.25,40.75
Hebei,HB,"c(117.75, 40.75)",117.75,40.75
Hebei,HB,"c(118.25, 40.75)",118.25,40.75
Hebei,HB,"c(118.75, 40.75)",118.75,40.75
Liaoning,LN,"c(119.25, 40.75)",119.25,40.75
Liaoning,LN,"c(119.75, 40.75)",119.75,40.75
Liaoning,LN,"c(120.25, 40.75)",120.25,40.75
Liaoning,LN,"c(120.75, 40.75)",120.75,40.75
Liaoning,LN,"c(122.25, 40.75)",122.25,40.75
Liaoning,LN,"c(122.75, 40.75)",122.75,40.75
Liaoning,LN,"c(123.25, 40.75)",123.25,40.75
Liaoning,LN,"c(123.75, 40.75)",123.75,40.75
Liaoning,LN,"c(124.25, 40.75)",124.25,40.75
Liaoning,LN,"c(124.75, 40.75)",124.75,40.75
Liaoning,LN,"c(125.25, 40.75)",125.25,40.75
Hebei,HB,"c(114.25, 41.25)",114.25,41.25
Hebei,HB,"c(114.75, 41.25)",114.75,41.25
Hebei,HB,"c(115.25, 41.25)",115.25,41.25
Hebei,HB,"c(115.75, 41.25)",115.75,41.25
Hebei,HB,"c(116.25, 41.25)",116.25,41.25
Hebei,HB,"c(116.75, 41.25)",116.75,41.25
Hebei,HB,"c(117.25, 41.25)",117.25,41.25
Hebei,HB,"c(117.75, 41.25)",117.75,41.25
Hebei,HB,"c(118.25, 41.25)",118.25,41.25
Hebei,HB,"c(118.75, 41.25)",118.75,41.25
Liaoning,LN,"c(119.25, 41.25)",119.25,41.25
Liaoning,LN,"c(119.75, 41.25)",119.75,41.25
Liaoning,LN,"c(120.25, 41.25)",120.25,41.25
Liaoning,LN,"c(120.75, 41.25)",120.75,41.25
Liaoning,LN,"c(121.25, 41.25)",121.25,41.25
Liaoning,LN,"c(121.75, 41.25)",121.75,41.25
Liaoning,LN,"c(122.25, 41.25)",122.25,41.25
Liaoning,LN,"c(122.75, 41.25)",122.75,41.25
Liaoning,LN,"c(123.25, 41.25)",123.25,41.25
Liaoning,LN,"c(123.75, 41.25)",123.75,41.25
Liaoning,LN,"c(124.25, 41.25)",124.25,41.25
Liaoning,LN,"c(124.75, 41.25)",124.75,41.25
Liaoning,LN,"c(125.25, 41.25)",125.25,41.25
Hebei,HB,"c(114.25, 41.75)",114.25,41.75
Hebei,HB,"c(114.75, 41.75)",114.75,41.75
Hebei,HB,"c(115.75, 41.75)",115.75,41.75
Hebei,HB,"c(116.25, 41.75)",116.25,41.75
Hebei,HB,"c(116.75, 41.75)",116.75,41.75
Hebei,HB,"c(117.25, 41.75)",117.25,41.75
Hebei,HB,"c(117.75, 41.75)",117.75,41.75
Liaoning,LN,"c(119.75, 41.75)",119.75,41.75
Liaoning,LN,"c(120.25, 41.75)",120.25,41.75
Liaoning,LN,"c(120.75, 41.75)",120.75,41.75
Liaoning,LN,"c(121.25, 41.75)",121.25,41.75
Liaoning,LN,"c(121.75, 41.75)",121.75,41.75
Liaoning,LN,"c(122.25, 41.75)",122.25,41.75
Liaoning,LN,"c(122.75, 41.75)",122.75,41.75
Liaoning,LN,"c(123.25, 41.75)",123.25,41.75
Liaoning,LN,"c(123.75, 41.75)",123.75,41.75
Liaoning,LN,"c(124.25, 41.75)",124.25,41.75
Liaoning,LN,"c(124.75, 41.75)",124.75,41.75
Liaoning,LN,"c(125.25, 41.75)",125.25,41.75
Hebei,HB,"c(117.25, 42.25)",117.25,42.25
Hebei,HB,"c(117.75, 42.25)",117.75,42.25
Liaoning,LN,"c(121.25, 42.25)",121.25,42.25
Liaoning,LN,"c(121.75, 42.25)",121.75,42.25
Liaoning,LN,"c(122.25, 42.25)",122.25,42.25
Liaoning,LN,"c(122.75, 42.25)",122.75,42.25
Liaoning,LN,"c(123.25, 42.25)",123.25,42.25
Liaoning,LN,"c(123.75, 42.25)",123.75,42.25
Liaoning,LN,"c(124.25, 42.25)",124.25,42.25
Liaoning,LN,"c(124.75, 42.25)",124.75,42.25
Liaoning,LN,"c(125.25, 42.25)",125.25,42.25
Liaoning,LN,"c(123.25, 42.75)",123.25,42.75
Liaoning,LN,"c(123.75, 42.75)",123.75,42.75
Liaoning,LN,"c(124.25, 42.75)",124.25,42.75
Liaoning,LN,"c(124.75, 42.75)",124.75,42.75
Liaoning,LN,"c(123.75, 43.25)",123.75,43.25
