"","Week_index","state","gcm","ssp","albopictus_trapnight","pr","tas"
"1",540,"New York","mpi-esm1-2-hr","ssp585",0.0446428571428571,1.93761642396789,8.44286164264292
"2",541,"New York","mpi-esm1-2-hr","ssp585",0.0446428571428571,5.23713383918777,15.0781182736767
"3",542,"New York","mpi-esm1-2-hr","ssp585",0.0446428571428571,3.05667737254726,15.243977028983
"4",543,"New York","mpi-esm1-2-hr","ssp585",0.0446428571428571,4.22153971750903,13.8493535255899
"5",544,"New York","mpi-esm1-2-hr","ssp585",0.0446428571428571,3.26073302364458,14.0293560105927
"6",545,"New York","mpi-esm1-2-hr","ssp585",0.239914021164021,5.6896466738459,16.4735075191576
"7",546,"New York","mpi-esm1-2-hr","ssp585",0.435185185185185,6.39505402451245,16.7666788373675
"8",547,"New York","mpi-esm1-2-hr","ssp585",0.435185185185185,2.88475434040265,18.6627502130003
"9",548,"New York","mpi-esm1-2-hr","ssp585",0.435185185185185,1.69414263978069,20.123217648876
"10",549,"New York","mpi-esm1-2-hr","ssp585",0.682921059745877,2.69075184779857,23.3344734036193
"11",550,"New York","mpi-esm1-2-hr","ssp585",0.930656934306569,1.31004688276854,23.5302673339844
"12",551,"New York","mpi-esm1-2-hr","ssp585",0.930656934306569,1.63711598320147,18.473141386071
"13",552,"New York","mpi-esm1-2-hr","ssp585",0.930656934306569,1.90631811117653,20.2369363434461
"14",553,"New York","mpi-esm1-2-hr","ssp585",1.5764395782644,8.36112980533026,19.5667708727778
"15",554,"New York","mpi-esm1-2-hr","ssp585",2.22222222222222,3.9261820392804,18.99670874148
"16",555,"New York","mpi-esm1-2-hr","ssp585",2.22222222222222,4.12478459570129,22.5425371909628
"17",556,"New York","mpi-esm1-2-hr","ssp585",2.22222222222222,2.25839286810177,23.4193297872738
"18",557,"New York","mpi-esm1-2-hr","ssp585",2.22222222222222,2.13628835440246,18.241027489487
"19",558,"New York","mpi-esm1-2-hr","ssp585",1.96382428940568,1.71203549343401,20.2340243281151
"20",559,"New York","mpi-esm1-2-hr","ssp585",1.70542635658915,3.24139429818406,16.3196516698721
"21",560,"New York","mpi-esm1-2-hr","ssp585",1.70542635658915,9.44668962464471,15.3040192740304
"22",561,"New York","mpi-esm1-2-hr","ssp585",1.70542635658915,1.83985785865287,14.6337230915926
"23",562,"New York","mpi-esm1-2-hr","ssp585",0.936046511627907,3.90077438585334,12.5493248608648
"24",563,"New York","mpi-esm1-2-hr","ssp585",0.166666666666667,4.0373009701936,12.6950902822067
"25",564,"New York","mpi-esm1-2-hr","ssp585",0.166666666666667,2.0647284640875,9.73931056431364
"26",565,"New York","mpi-esm1-2-hr","ssp585",0.166666666666667,1.86270463633375,8.88820240254307
"27",566,"New York","mpi-esm1-2-hr","ssp585",0.166666666666667,3.93798767484125,6.19197538726186
"28",567,"New York","mpi-esm1-2-hr","ssp585",NA,0.149164802265013,6.54137360099638
"29",568,"New York","mpi-esm1-2-hr","ssp585",NA,3.747086737022,4.09008616436395
"30",569,"New York","mpi-esm1-2-hr","ssp585",NA,5.71496134161026,3.17782228301437
"31",570,"New York","mpi-esm1-2-hr","ssp585",NA,4.56066215044609,1.51659281362307
"32",571,"New York","mpi-esm1-2-hr","ssp585",NA,3.63337574409757,2.28781049994494
"33",572,"New York","mpi-esm1-2-hr","ssp585",NA,0.913344441365604,-6.03640974082089
"34",573,"New York","mpi-esm1-2-hr","ssp585",NA,2.09104200400591,-2.69813259385901
"35",574,"New York","mpi-esm1-2-hr","ssp585",NA,6.84345550169517,-2.43814479018915
"36",575,"New York","mpi-esm1-2-hr","ssp585",NA,6.54976725082005,0.0449473996566597
"37",576,"New York","mpi-esm1-2-hr","ssp585",NA,7.0951310019802,1.03268780791093
"38",577,"New York","mpi-esm1-2-hr","ssp585",NA,10.2424404592703,-7.94778152818708
"39",578,"New York","mpi-esm1-2-hr","ssp585",NA,0.594913868538954,-8.49068924655094
"40",579,"New York","mpi-esm1-2-hr","ssp585",NA,0.951925261013034,-9.22082558217237
"41",580,"New York","mpi-esm1-2-hr","ssp585",NA,2.86420760682165,-7.79472771427938
"42",581,"New York","mpi-esm1-2-hr","ssp585",NA,3.99117546511373,-8.12116352347285
"43",582,"New York","mpi-esm1-2-hr","ssp585",NA,2.78636256559943,-10.7669159412521
"44",583,"New York","mpi-esm1-2-hr","ssp585",NA,4.21525033287633,-9.4303606455408
