"","Week_index","state","gcm","ssp","aegypti_trapnight","pr","tas"
"1",853,"Texas","mri-esm2-0","ssp585",0.0833333333333333,1.73755350206323,20.917656258753
"2",854,"Texas","mri-esm2-0","ssp585",0.0833333333333333,3.80271815786603,22.0354200578828
"3",855,"Texas","mri-esm2-0","ssp585",0.0833333333333333,0.188891246273159,22.3410385375909
"4",856,"Texas","mri-esm2-0","ssp585",0.0833333333333333,1.68516494644218,24.1636930302632
"5",857,"Texas","mri-esm2-0","ssp585",0.0833333333333333,6.50942051721866,25.1839635866884
"6",858,"Texas","mri-esm2-0","ssp585",0.0416666666666667,2.81170066118487,23.6289740417784
"7",859,"Texas","mri-esm2-0","ssp585",0,1.1423785451735,28.2690401812647
"8",860,"Texas","mri-esm2-0","ssp585",0,7.73766643406042,27.5871351828052
"9",861,"Texas","mri-esm2-0","ssp585",0,0.206675164975012,28.8665262532642
"10",862,"Texas","mri-esm2-0","ssp585",0,0.914605903287508,30.7717394804074
"11",863,"Texas","mri-esm2-0","ssp585",NA,0.20903841994673,29.8653434796464
"12",864,"Texas","mri-esm2-0","ssp585",NA,9.86488856462441,27.8199863590939
"13",865,"Texas","mri-esm2-0","ssp585",NA,9.62481529669703,26.8656097326393
"14",866,"Texas","mri-esm2-0","ssp585",NA,2.84048214064193,28.406939940382
"15",867,"Texas","mri-esm2-0","ssp585",0,5.75832513053361,27.2764400964012
"16",868,"Texas","mri-esm2-0","ssp585",0,1.533569468387,25.9217065961599
"17",869,"Texas","mri-esm2-0","ssp585",0,5.01305242768509,26.8029755429806
"18",870,"Texas","mri-esm2-0","ssp585",0,1.72946429951299,27.6070129158874
"19",871,"Texas","mri-esm2-0","ssp585",0,3.2332213835568,28.2539084281438
"20",872,"Texas","mri-esm2-0","ssp585",0,3.34085315908227,27.7100196059869
"21",873,"Texas","mri-esm2-0","ssp585",0,1.8446316520535,27.5147515104939
"22",874,"Texas","mri-esm2-0","ssp585",0,7.90570284611568,23.8062087734957
"23",875,"Texas","mri-esm2-0","ssp585",0,4.80340130711666,21.5873356258942
"24",876,"Texas","mri-esm2-0","ssp585",NA,3.93071250521513,23.8958635957251
"25",877,"Texas","mri-esm2-0","ssp585",NA,0.461896828119012,23.4584328642411
"26",878,"Texas","mri-esm2-0","ssp585",NA,0.0974410886986632,23.3608578381254
"27",879,"Texas","mri-esm2-0","ssp585",NA,0.0387668569624673,15.3543194372903
"28",880,"Texas","mri-esm2-0","ssp585",NA,2.13614867272923,19.3513233756406
"29",881,"Texas","mri-esm2-0","ssp585",NA,0.253273125803365,10.9898324057344
"30",882,"Texas","mri-esm2-0","ssp585",NA,0.00431803763538748,17.3492156135042
"31",883,"Texas","mri-esm2-0","ssp585",NA,7.20037434725096,15.3860525446235
"32",884,"Texas","mri-esm2-0","ssp585",NA,0.21929812490907,12.2532771152722
"33",885,"Texas","mri-esm2-0","ssp585",NA,0.00949053923743476,18.4466796015328
"34",886,"Texas","mri-esm2-0","ssp585",NA,3.16107194027574,6.86493563143315
"35",887,"Texas","mri-esm2-0","ssp585",NA,2.11714472976156,12.1143254676104
"36",888,"Texas","mri-esm2-0","ssp585",NA,0.273267137614114,7.93300483551188
"37",889,"Texas","mri-esm2-0","ssp585",NA,0.285482101617706,10.1775321598915
"38",890,"Texas","mri-esm2-0","ssp585",NA,1.63102002867813,12.5406381387208
"39",891,"Texas","mri-esm2-0","ssp585",NA,0.277124886181963,10.2930251629848
"40",892,"Texas","mri-esm2-0","ssp585",NA,0.343043248517652,9.48152813645981
"41",893,"Texas","mri-esm2-0","ssp585",NA,1.98674504577618,4.87037669824484
"42",894,"Texas","mri-esm2-0","ssp585",NA,1.91298941819255,12.8107670380549
"43",895,"Texas","mri-esm2-0","ssp585",NA,1.09676860997927,18.3841339510641
"44",896,"Texas","mri-esm2-0","ssp585",NA,4.02773915141126,13.14596631089
"45",897,"Texas","mri-esm2-0","ssp585",NA,1.83848051747492,17.6684032468358
"46",898,"Texas","mri-esm2-0","ssp585",NA,0.526488927280373,10.8960899561235
"47",899,"Texas","mri-esm2-0","ssp585",NA,4.66570483217763,15.4198102159757
"48",900,"Texas","mri-esm2-0","ssp585",NA,9.03072652433356,16.2837388804935
"49",901,"Texas","mri-esm2-0","ssp585",NA,0.0384468498494004,21.1113813335348
"50",902,"Texas","mri-esm2-0","ssp585",NA,0.957614641424806,17.1045162727469
"51",903,"Texas","mri-esm2-0","ssp585",NA,1.08896021239177,16.1070754713575
"52",904,"Texas","mri-esm2-0","ssp585",NA,3.69095157638454,17.1402915916939
"53",905,"Texas","mri-esm2-0","ssp585",NA,2.52178935493884,23.8164716753169
"54",906,"Texas","mri-esm2-0","ssp585",NA,2.25127673103961,17.5942203118453
"55",907,"Texas","mri-esm2-0","ssp585",NA,1.00697660763874,23.0625224801368
"56",908,"Texas","mri-esm2-0","ssp585",NA,0.68295835115898,24.9186221357874
"57",909,"Texas","mri-esm2-0","ssp585",NA,6.16283851043693,24.997580214048
"58",910,"Texas","mri-esm2-0","ssp585",0,1.38001772573375,27.6714426940144
"59",911,"Texas","mri-esm2-0","ssp585",0,0.189454563196098,30.5106030892879
"60",912,"Texas","mri-esm2-0","ssp585",0,3.20523951369569,29.6772405120463
"61",913,"Texas","mri-esm2-0","ssp585",0,5.77706985988394,29.2498519299902
"62",914,"Texas","mri-esm2-0","ssp585",0,0.0963534379773792,31.5360473094168
"63",915,"Texas","mri-esm2-0","ssp585",NA,0.519600544798886,30.3100893176994
"64",916,"Texas","mri-esm2-0","ssp585",NA,0.336127378629962,31.0998539584059
"65",917,"Texas","mri-esm2-0","ssp585",NA,0.856981119082314,30.0590909034926
"66",918,"Texas","mri-esm2-0","ssp585",NA,0.00103426012825149,31.741064042657
"67",919,"Texas","mri-esm2-0","ssp585",2.16666666666667,0.960633161101939,32.1681324205015
"68",920,"Texas","mri-esm2-0","ssp585",2.16666666666667,1.04716823797822,31.5297971141582
"69",921,"Texas","mri-esm2-0","ssp585",2.16666666666667,2.2965030334736,30.1113598949266
"70",922,"Texas","mri-esm2-0","ssp585",2.16666666666667,0.200656782013535,30.9797029052331
"71",923,"Texas","mri-esm2-0","ssp585",2.16666666666667,1.97167111848305,28.7745002186897
"72",924,"Texas","mri-esm2-0","ssp585",NA,0.325454136564153,28.8967873604425
"73",925,"Texas","mri-esm2-0","ssp585",NA,10.6345335869397,26.6798441044956
"74",926,"Texas","mri-esm2-0","ssp585",NA,0.703796710776354,25.9419742751949
"75",927,"Texas","mri-esm2-0","ssp585",NA,4.86636716917355,23.1120990180683
"76",928,"Texas","mri-esm2-0","ssp585",NA,0.00188584718049259,19.3690958348548
"77",929,"Texas","mri-esm2-0","ssp585",NA,7.16492140514156,17.7767857253911
"78",930,"Texas","mri-esm2-0","ssp585",NA,0.592893955770572,16.9093798090916
"79",931,"Texas","mri-esm2-0","ssp585",NA,1.5033508841471,14.2303827297522
"80",932,"Texas","mri-esm2-0","ssp585",8.83333333333333,0.00136472570017011,18.0246976992339
"81",933,"Texas","mri-esm2-0","ssp585",8.83333333333333,0.839964074013051,16.1464424516244
"82",934,"Texas","mri-esm2-0","ssp585",8.83333333333333,0.543460285522509,17.0993270478457
"83",935,"Texas","mri-esm2-0","ssp585",8.83333333333333,2.95454018156493,14.8835071056638
"84",936,"Texas","mri-esm2-0","ssp585",5.54166666666667,0.193995546545955,13.2511877852123
"85",937,"Texas","mri-esm2-0","ssp585",2.25,4.28737943849317,5.0999065788425
"86",938,"Texas","mri-esm2-0","ssp585",2.25,0.249112315683151,8.98854034474329
"87",939,"Texas","mri-esm2-0","ssp585",2.25,0.476855822032692,10.9248063101666
"88",940,"Texas","mri-esm2-0","ssp585",2.25,0.772937757346706,8.00135304808159
"89",941,"Texas","mri-esm2-0","ssp585",NA,0.149814690699627,5.06685759773109
"90",942,"Texas","mri-esm2-0","ssp585",NA,1.10355509417308,11.9279834155677
"91",943,"Texas","mri-esm2-0","ssp585",NA,0.970211003029075,8.29248326826769
"92",944,"Texas","mri-esm2-0","ssp585",NA,0.00209517786930964,7.94271395502071
"93",945,"Texas","mri-esm2-0","ssp585",0,3.02352922921568,13.5576223786865
"94",946,"Texas","mri-esm2-0","ssp585",0,0.637755078711801,10.2535874128473
"95",947,"Texas","mri-esm2-0","ssp585",0,0.95101035811569,8.94109996999753
"96",948,"Texas","mri-esm2-0","ssp585",0,0.644551615772812,13.4587066936546
"97",949,"Texas","mri-esm2-0","ssp585",0,0.682146789034798,14.963120616107
"98",950,"Texas","mri-esm2-0","ssp585",NA,0.974655232374057,15.208302513153
"99",951,"Texas","mri-esm2-0","ssp585",NA,4.87986646558469,15.6017634257355
"100",952,"Texas","mri-esm2-0","ssp585",NA,5.57025931519068,16.3848435878866
"101",953,"Texas","mri-esm2-0","ssp585",0,7.36431357246105,12.1826310643293
"102",954,"Texas","mri-esm2-0","ssp585",0,5.70666885586816,17.779299137307
"103",955,"Texas","mri-esm2-0","ssp585",0,1.44307872602471,19.5805723380727
"104",956,"Texas","mri-esm2-0","ssp585",0,1.53931749074537,19.8602440928203
"105",957,"Texas","mri-esm2-0","ssp585",0,1.97886423648286,19.9659060647063
"106",958,"Texas","mri-esm2-0","ssp585",0.166666666666667,3.8583524510421,23.0219461179082
"107",959,"Texas","mri-esm2-0","ssp585",0.333333333333333,0.437090715683587,23.0811097706344
"108",960,"Texas","mri-esm2-0","ssp585",0.333333333333333,4.64357444698697,24.7387529241664
"109",961,"Texas","mri-esm2-0","ssp585",0.333333333333333,3.98961547957619,23.0342133426824
"110",962,"Texas","mri-esm2-0","ssp585",2.45,7.09444647446605,26.4543499180183
"111",963,"Texas","mri-esm2-0","ssp585",4.56666666666667,6.87306142212633,26.0617072566728
"112",964,"Texas","mri-esm2-0","ssp585",4.56666666666667,0.244573305700017,28.1077071276674
"113",965,"Texas","mri-esm2-0","ssp585",4.56666666666667,2.78903781591956,29.411115380617
"114",966,"Texas","mri-esm2-0","ssp585",2.99166666666667,0.874164952407349,30.2810725065338
"115",967,"Texas","mri-esm2-0","ssp585",1.41666666666667,1.19754927972373,29.7703871965277
"116",968,"Texas","mri-esm2-0","ssp585",1.41666666666667,0.987871573562861,31.0073492724529
"117",969,"Texas","mri-esm2-0","ssp585",1.41666666666667,1.84198062539504,29.9460666595476
"118",970,"Texas","mri-esm2-0","ssp585",1.41666666666667,1.82421530689966,31.4375330155421
"119",971,"Texas","mri-esm2-0","ssp585",0.805555555555556,1.79392218155103,28.2329518742675
"120",972,"Texas","mri-esm2-0","ssp585",0.5,0.198902822945387,31.1910662205523
"121",973,"Texas","mri-esm2-0","ssp585",0.5,0.894498182996671,29.9298498575555
"122",974,"Texas","mri-esm2-0","ssp585",0.5,4.72275483582165,28.1741463359785
"123",975,"Texas","mri-esm2-0","ssp585",3.16666666666667,3.90198827419529,25.2165062830189
"124",976,"Texas","mri-esm2-0","ssp585",8.5,5.57059817632129,27.6895378335826
"125",977,"Texas","mri-esm2-0","ssp585",8.5,3.9676347591309,27.3788684337888
"126",978,"Texas","mri-esm2-0","ssp585",8.5,4.0933134629827,24.44823943368
"127",979,"Texas","mri-esm2-0","ssp585",8.5,0.920185788976886,25.5055249676544
"128",980,"Texas","mri-esm2-0","ssp585",6.5,4.58051435329558,23.2382619328612
"129",981,"Texas","mri-esm2-0","ssp585",6.5,0.609431045774104,21.5831583703741
"130",982,"Texas","mri-esm2-0","ssp585",6.5,0.271818363330555,17.8601655180522
"131",983,"Texas","mri-esm2-0","ssp585",6.5,2.39464017472275,18.5442654928975
"132",984,"Texas","mri-esm2-0","ssp585",3.25,0.7709590831997,16.2086172954982
"133",985,"Texas","mri-esm2-0","ssp585",0,0.967027287168478,15.5054455849195
"134",986,"Texas","mri-esm2-0","ssp585",0,1.61687947458207,15.3812860723497
"135",987,"Texas","mri-esm2-0","ssp585",0,4.86454342559239,11.7364414322396
"136",988,"Texas","mri-esm2-0","ssp585",0,0.446655929616218,14.1609875030434
"137",989,"Texas","mri-esm2-0","ssp585",NA,3.27487140403351,12.0053621831735
"138",990,"Texas","mri-esm2-0","ssp585",NA,2.58344007500657,8.76163302118746
"139",991,"Texas","mri-esm2-0","ssp585",NA,6.07701809488897,9.08045273427356
"140",992,"Texas","mri-esm2-0","ssp585",NA,0.0362915404939054,9.74670878650347
"141",993,"Texas","mri-esm2-0","ssp585",NA,0.36451810332472,11.5187001115859
"142",994,"Texas","mri-esm2-0","ssp585",NA,2.16861723377881,-3.19710255724822
"143",995,"Texas","mri-esm2-0","ssp585",NA,1.80825371441072,3.20810024328632
"144",996,"Texas","mri-esm2-0","ssp585",NA,4.94544909308798,7.30921978753665
"145",997,"Texas","mri-esm2-0","ssp585",NA,0.108200018680904,9.9627561498149
"146",998,"Texas","mri-esm2-0","ssp585",NA,7.53110912026938,12.170152781688
"147",999,"Texas","mri-esm2-0","ssp585",NA,6.3045026455643,11.3381101532526
"148",1000,"Texas","mri-esm2-0","ssp585",NA,0.112561641185411,8.12984118122876
"149",1001,"Texas","mri-esm2-0","ssp585",NA,0.00200357044856108,13.2270837030479
"150",1002,"Texas","mri-esm2-0","ssp585",NA,2.30371112895787,12.3717632220102
