name,postal,geometry,ref_lon,ref_lat
California,CA,"c(-116.25, 35.25)",-116.25,35.25
California,CA,"c(-115.75, 35.25)",-115.75,35.25
California,CA,"c(-115.25, 35.25)",-115.25,35.25
Arizona,AZ,"c(-114.25, 35.25)",-114.25,35.25
Arizona,AZ,"c(-113.75, 35.25)",-113.75,35.25
Arizona,AZ,"c(-113.25, 35.25)",-113.25,35.25
Arizona,AZ,"c(-112.75, 35.25)",-112.75,35.25
Arizona,AZ,"c(-112.25, 35.25)",-112.25,35.25
Arizona,AZ,"c(-111.75, 35.25)",-111.75,35.25
Arizona,AZ,"c(-111.25, 35.25)",-111.25,35.25
Arizona,AZ,"c(-110.75, 35.25)",-110.75,35.25
Arizona,AZ,"c(-110.25, 35.25)",-110.25,35.25
Arizona,AZ,"c(-109.75, 35.25)",-109.75,35.25
Arizona,AZ,"c(-109.25, 35.25)",-109.25,35.25
Texas,TX,"c(-102.75, 35.25)",-102.75,35.25
Texas,TX,"c(-102.25, 35.25)",-102.25,35.25
Texas,TX,"c(-101.75, 35.25)",-101.75,35.25
Texas,TX,"c(-101.25, 35.25)",-101.25,35.25
Texas,TX,"c(-100.75, 35.25)",-100.75,35.25
Texas,TX,"c(-100.25, 35.25)",-100.25,35.25
North Carolina,NC,"c(-84.25, 35.25)",-84.25,35.25
North Carolina,NC,"c(-83.75, 35.25)",-83.75,35.25
North Carolina,NC,"c(-83.25, 35.25)",-83.25,35.25
North Carolina,NC,"c(-82.75, 35.25)",-82.75,35.25
North Carolina,NC,"c(-82.25, 35.25)",-82.25,35.25
North Carolina,NC,"c(-81.75, 35.25)",-81.75,35.25
North Carolina,NC,"c(-81.25, 35.25)",-81.25,35.25
North Carolina,NC,"c(-80.75, 35.25)",-80.75,35.25
North Carolina,NC,"c(-80.25, 35.25)",-80.25,35.25
North Carolina,NC,"c(-79.75, 35.25)",-79.75,35.25
North Carolina,NC,"c(-79.25, 35.25)",-79.25,35.25
North Carolina,NC,"c(-78.75, 35.25)",-78.75,35.25
North Carolina,NC,"c(-78.25, 35.25)",-78.25,35.25
North Carolina,NC,"c(-77.75, 35.25)",-77.75,35.25
North Carolina,NC,"c(-77.25, 35.25)",-77.25,35.25
North Carolina,NC,"c(-76.75, 35.25)",-76.75,35.25
California,CA,"c(-121.25, 35.75)",-121.25,35.75
California,CA,"c(-120.75, 35.75)",-120.75,35.75
California,CA,"c(-120.25, 35.75)",-120.25,35.75
California,CA,"c(-119.75, 35.75)",-119.75,35.75
California,CA,"c(-119.25, 35.75)",-119.25,35.75
California,CA,"c(-118.75, 35.75)",-118.75,35.75
California,CA,"c(-118.25, 35.75)",-118.25,35.75
California,CA,"c(-117.75, 35.75)",-117.75,35.75
California,CA,"c(-117.25, 35.75)",-117.25,35.75
California,CA,"c(-116.75, 35.75)",-116.75,35.75
California,CA,"c(-116.25, 35.75)",-116.25,35.75
California,CA,"c(-115.75, 35.75)",-115.75,35.75
Arizona,AZ,"c(-114.25, 35.75)",-114.25,35.75
Arizona,AZ,"c(-113.75, 35.75)",-113.75,35.75
Arizona,AZ,"c(-113.25, 35.75)",-113.25,35.75
Arizona,AZ,"c(-112.75, 35.75)",-112.75,35.75
Arizona,AZ,"c(-112.25, 35.75)",-112.25,35.75
Arizona,AZ,"c(-111.75, 35.75)",-111.75,35.75
Arizona,AZ,"c(-111.25, 35.75)",-111.25,35.75
Arizona,AZ,"c(-110.75, 35.75)",-110.75,35.75
Arizona,AZ,"c(-110.25, 35.75)",-110.25,35.75
Arizona,AZ,"c(-109.75, 35.75)",-109.75,35.75
Arizona,AZ,"c(-109.25, 35.75)",-109.25,35.75
Texas,TX,"c(-102.75, 35.75)",-102.75,35.75
Texas,TX,"c(-102.25, 35.75)",-102.25,35.75
Texas,TX,"c(-101.75, 35.75)",-101.75,35.75
Texas,TX,"c(-101.25, 35.75)",-101.25,35.75
Texas,TX,"c(-100.75, 35.75)",-100.75,35.75
Texas,TX,"c(-100.25, 35.75)",-100.25,35.75
North Carolina,NC,"c(-82.75, 35.75)",-82.75,35.75
North Carolina,NC,"c(-82.25, 35.75)",-82.25,35.75
North Carolina,NC,"c(-81.75, 35.75)",-81.75,35.75
North Carolina,NC,"c(-81.25, 35.75)",-81.25,35.75
North Carolina,NC,"c(-80.75, 35.75)",-80.75,35.75
North Carolina,NC,"c(-80.25, 35.75)",-80.25,35.75
North Carolina,NC,"c(-79.75, 35.75)",-79.75,35.75
North Carolina,NC,"c(-79.25, 35.75)",-79.25,35.75
North Carolina,NC,"c(-78.75, 35.75)",-78.75,35.75
North Carolina,NC,"c(-78.25, 35.75)",-78.25,35.75
North Carolina,NC,"c(-77.75, 35.75)",-77.75,35.75
North Carolina,NC,"c(-77.25, 35.75)",-77.25,35.75
North Carolina,NC,"c(-76.75, 35.75)",-76.75,35.75
North Carolina,NC,"c(-76.25, 35.75)",-76.25,35.75
North Carolina,NC,"c(-75.75, 35.75)",-75.75,35.75
California,CA,"c(-121.75, 36.25)",-121.75,36.25
California,CA,"c(-121.25, 36.25)",-121.25,36.25
California,CA,"c(-120.75, 36.25)",-120.75,36.25
California,CA,"c(-120.25, 36.25)",-120.25,36.25
California,CA,"c(-119.75, 36.25)",-119.75,36.25
California,CA,"c(-119.25, 36.25)",-119.25,36.25
California,CA,"c(-118.75, 36.25)",-118.75,36.25
California,CA,"c(-118.25, 36.25)",-118.25,36.25
California,CA,"c(-117.75, 36.25)",-117.75,36.25
California,CA,"c(-117.25, 36.25)",-117.25,36.25
California,CA,"c(-116.75, 36.25)",-116.75,36.25
California,CA,"c(-116.25, 36.25)",-116.25,36.25
Arizona,AZ,"c(-113.75, 36.25)",-113.75,36.25
Arizona,AZ,"c(-113.25, 36.25)",-113.25,36.25
Arizona,AZ,"c(-112.75, 36.25)",-112.75,36.25
Arizona,AZ,"c(-112.25, 36.25)",-112.25,36.25
Arizona,AZ,"c(-111.75, 36.25)",-111.75,36.25
Arizona,AZ,"c(-111.25, 36.25)",-111.25,36.25
Arizona,AZ,"c(-110.75, 36.25)",-110.75,36.25
Arizona,AZ,"c(-110.25, 36.25)",-110.25,36.25
Arizona,AZ,"c(-109.75, 36.25)",-109.75,36.25
Arizona,AZ,"c(-109.25, 36.25)",-109.25,36.25
Texas,TX,"c(-102.75, 36.25)",-102.75,36.25
Texas,TX,"c(-102.25, 36.25)",-102.25,36.25
Texas,TX,"c(-101.75, 36.25)",-101.75,36.25
Texas,TX,"c(-101.25, 36.25)",-101.25,36.25
Texas,TX,"c(-100.75, 36.25)",-100.75,36.25
Texas,TX,"c(-100.25, 36.25)",-100.25,36.25
North Carolina,NC,"c(-81.75, 36.25)",-81.75,36.25
North Carolina,NC,"c(-81.25, 36.25)",-81.25,36.25
North Carolina,NC,"c(-80.75, 36.25)",-80.75,36.25
North Carolina,NC,"c(-80.25, 36.25)",-80.25,36.25
North Carolina,NC,"c(-79.75, 36.25)",-79.75,36.25
North Carolina,NC,"c(-79.25, 36.25)",-79.25,36.25
North Carolina,NC,"c(-78.75, 36.25)",-78.75,36.25
North Carolina,NC,"c(-78.25, 36.25)",-78.25,36.25
North Carolina,NC,"c(-77.75, 36.25)",-77.75,36.25
North Carolina,NC,"c(-77.25, 36.25)",-77.25,36.25
North Carolina,NC,"c(-76.75, 36.25)",-76.75,36.25
North Carolina,NC,"c(-76.25, 36.25)",-76.25,36.25
California,CA,"c(-121.75, 36.75)",-121.75,36.75
California,CA,"c(-121.25, 36.75)",-121.25,36.75
California,CA,"c(-120.75, 36.75)",-120.75,36.75
California,CA,"c(-120.25, 36.75)",-120.25,36.75
California,CA,"c(-119.75, 36.75)",-119.75,36.75
California,CA,"c(-119.25, 36.75)",-119.25,36.75
California,CA,"c(-118.75, 36.75)",-118.75,36.75
California,CA,"c(-118.25, 36.75)",-118.25,36.75
California,CA,"c(-117.75, 36.75)",-117.75,36.75
California,CA,"c(-117.25, 36.75)",-117.25,36.75
Arizona,AZ,"c(-113.75, 36.75)",-113.75,36.75
Arizona,AZ,"c(-113.25, 36.75)",-113.25,36.75
Arizona,AZ,"c(-112.75, 36.75)",-112.75,36.75
Arizona,AZ,"c(-112.25, 36.75)",-112.25,36.75
Arizona,AZ,"c(-111.75, 36.75)",-111.75,36.75
Arizona,AZ,"c(-111.25, 36.75)",-111.25,36.75
Arizona,AZ,"c(-110.75, 36.75)",-110.75,36.75
Arizona,AZ,"c(-110.25, 36.75)",-110.25,36.75
Arizona,AZ,"c(-109.75, 36.75)",-109.75,36.75
Arizona,AZ,"c(-109.25, 36.75)",-109.25,36.75
California,CA,"c(-122.25, 37.25)",-122.25,37.25
California,CA,"c(-121.75, 37.25)",-121.75,37.25
California,CA,"c(-121.25, 37.25)",-121.25,37.25
California,CA,"c(-120.75, 37.25)",-120.75,37.25
California,CA,"c(-120.25, 37.25)",-120.25,37.25
California,CA,"c(-119.75, 37.25)",-119.75,37.25
California,CA,"c(-119.25, 37.25)",-119.25,37.25
California,CA,"c(-118.75, 37.25)",-118.75,37.25
California,CA,"c(-118.25, 37.25)",-118.25,37.25
California,CA,"c(-117.75, 37.25)",-117.75,37.25
California,CA,"c(-121.75, 37.75)",-121.75,37.75
California,CA,"c(-121.25, 37.75)",-121.25,37.75
California,CA,"c(-120.75, 37.75)",-120.75,37.75
California,CA,"c(-120.25, 37.75)",-120.25,37.75
California,CA,"c(-119.75, 37.75)",-119.75,37.75
California,CA,"c(-119.25, 37.75)",-119.25,37.75
California,CA,"c(-118.75, 37.75)",-118.75,37.75
California,CA,"c(-118.25, 37.75)",-118.25,37.75
California,CA,"c(-122.75, 38.25)",-122.75,38.25
California,CA,"c(-122.25, 38.25)",-122.25,38.25
California,CA,"c(-121.75, 38.25)",-121.75,38.25
California,CA,"c(-121.25, 38.25)",-121.25,38.25
California,CA,"c(-120.75, 38.25)",-120.75,38.25
California,CA,"c(-120.25, 38.25)",-120.25,38.25
California,CA,"c(-119.75, 38.25)",-119.75,38.25
California,CA,"c(-119.25, 38.25)",-119.25,38.25
California,CA,"c(-123.25, 38.75)",-123.25,38.75
California,CA,"c(-122.75, 38.75)",-122.75,38.75
California,CA,"c(-122.25, 38.75)",-122.25,38.75
California,CA,"c(-121.75, 38.75)",-121.75,38.75
California,CA,"c(-121.25, 38.75)",-121.25,38.75
California,CA,"c(-120.75, 38.75)",-120.75,38.75
California,CA,"c(-120.25, 38.75)",-120.25,38.75
California,CA,"c(-119.75, 38.75)",-119.75,38.75
California,CA,"c(-123.75, 39.25)",-123.75,39.25
California,CA,"c(-123.25, 39.25)",-123.25,39.25
California,CA,"c(-122.75, 39.25)",-122.75,39.25
California,CA,"c(-122.25, 39.25)",-122.25,39.25
California,CA,"c(-121.75, 39.25)",-121.75,39.25
California,CA,"c(-121.25, 39.25)",-121.25,39.25
California,CA,"c(-120.75, 39.25)",-120.75,39.25
California,CA,"c(-120.25, 39.25)",-120.25,39.25
New Jersey,NJ,"c(-74.75, 39.25)",-74.75,39.25
California,CA,"c(-123.75, 39.75)",-123.75,39.75
California,CA,"c(-123.25, 39.75)",-123.25,39.75
California,CA,"c(-122.75, 39.75)",-122.75,39.75
California,CA,"c(-122.25, 39.75)",-122.25,39.75
California,CA,"c(-121.75, 39.75)",-121.75,39.75
California,CA,"c(-121.25, 39.75)",-121.25,39.75
California,CA,"c(-120.75, 39.75)",-120.75,39.75
California,CA,"c(-120.25, 39.75)",-120.25,39.75
New Jersey,NJ,"c(-75.25, 39.75)",-75.25,39.75
New Jersey,NJ,"c(-74.75, 39.75)",-74.75,39.75
New Jersey,NJ,"c(-74.25, 39.75)",-74.25,39.75
California,CA,"c(-124.25, 40.25)",-124.25,40.25
California,CA,"c(-123.75, 40.25)",-123.75,40.25
California,CA,"c(-123.25, 40.25)",-123.25,40.25
California,CA,"c(-122.75, 40.25)",-122.75,40.25
California,CA,"c(-122.25, 40.25)",-122.25,40.25
California,CA,"c(-121.75, 40.25)",-121.75,40.25
California,CA,"c(-121.25, 40.25)",-121.25,40.25
California,CA,"c(-120.75, 40.25)",-120.75,40.25
California,CA,"c(-120.25, 40.25)",-120.25,40.25
New Jersey,NJ,"c(-74.75, 40.25)",-74.75,40.25
New Jersey,NJ,"c(-74.25, 40.25)",-74.25,40.25
California,CA,"c(-123.75, 40.75)",-123.75,40.75
California,CA,"c(-123.25, 40.75)",-123.25,40.75
California,CA,"c(-122.75, 40.75)",-122.75,40.75
California,CA,"c(-122.25, 40.75)",-122.25,40.75
California,CA,"c(-121.75, 40.75)",-121.75,40.75
California,CA,"c(-121.25, 40.75)",-121.25,40.75
California,CA,"c(-120.75, 40.75)",-120.75,40.75
California,CA,"c(-120.25, 40.75)",-120.25,40.75
Iowa,IA,"c(-95.75, 40.75)",-95.75,40.75
Iowa,IA,"c(-95.25, 40.75)",-95.25,40.75
Iowa,IA,"c(-94.75, 40.75)",-94.75,40.75
Iowa,IA,"c(-94.25, 40.75)",-94.25,40.75
Iowa,IA,"c(-93.75, 40.75)",-93.75,40.75
Iowa,IA,"c(-93.25, 40.75)",-93.25,40.75
Iowa,IA,"c(-92.75, 40.75)",-92.75,40.75
Iowa,IA,"c(-92.25, 40.75)",-92.25,40.75
Iowa,IA,"c(-91.75, 40.75)",-91.75,40.75
Iowa,IA,"c(-91.25, 40.75)",-91.25,40.75
New Jersey,NJ,"c(-74.75, 40.75)",-74.75,40.75
New Jersey,NJ,"c(-74.25, 40.75)",-74.25,40.75
New York,NY,"c(-73.75, 40.75)",-73.75,40.75
New York,NY,"c(-73.25, 40.75)",-73.25,40.75
California,CA,"c(-123.75, 41.25)",-123.75,41.25
California,CA,"c(-123.25, 41.25)",-123.25,41.25
California,CA,"c(-122.75, 41.25)",-122.75,41.25
California,CA,"c(-122.25, 41.25)",-122.25,41.25
California,CA,"c(-121.75, 41.25)",-121.75,41.25
California,CA,"c(-121.25, 41.25)",-121.25,41.25
California,CA,"c(-120.75, 41.25)",-120.75,41.25
California,CA,"c(-120.25, 41.25)",-120.25,41.25
Iowa,IA,"c(-95.75, 41.25)",-95.75,41.25
Iowa,IA,"c(-95.25, 41.25)",-95.25,41.25
Iowa,IA,"c(-94.75, 41.25)",-94.75,41.25
Iowa,IA,"c(-94.25, 41.25)",-94.25,41.25
Iowa,IA,"c(-93.75, 41.25)",-93.75,41.25
Iowa,IA,"c(-93.25, 41.25)",-93.25,41.25
Iowa,IA,"c(-92.75, 41.25)",-92.75,41.25
Iowa,IA,"c(-92.25, 41.25)",-92.25,41.25
Iowa,IA,"c(-91.75, 41.25)",-91.75,41.25
Iowa,IA,"c(-91.25, 41.25)",-91.25,41.25
New Jersey,NJ,"c(-74.75, 41.25)",-74.75,41.25
New York,NY,"c(-74.25, 41.25)",-74.25,41.25
New York,NY,"c(-73.75, 41.25)",-73.75,41.25
Connecticut,CT,"c(-73.25, 41.25)",-73.25,41.25
California,CA,"c(-123.75, 41.75)",-123.75,41.75
California,CA,"c(-123.25, 41.75)",-123.25,41.75
California,CA,"c(-122.75, 41.75)",-122.75,41.75
California,CA,"c(-122.25, 41.75)",-122.25,41.75
California,CA,"c(-121.75, 41.75)",-121.75,41.75
California,CA,"c(-121.25, 41.75)",-121.25,41.75
California,CA,"c(-120.75, 41.75)",-120.75,41.75
California,CA,"c(-120.25, 41.75)",-120.25,41.75
Iowa,IA,"c(-95.75, 41.75)",-95.75,41.75
Iowa,IA,"c(-95.25, 41.75)",-95.25,41.75
Iowa,IA,"c(-94.75, 41.75)",-94.75,41.75
Iowa,IA,"c(-94.25, 41.75)",-94.25,41.75
Iowa,IA,"c(-93.75, 41.75)",-93.75,41.75
Iowa,IA,"c(-93.25, 41.75)",-93.25,41.75
Iowa,IA,"c(-92.75, 41.75)",-92.75,41.75
Iowa,IA,"c(-92.25, 41.75)",-92.25,41.75
Iowa,IA,"c(-91.75, 41.75)",-91.75,41.75
Iowa,IA,"c(-91.25, 41.75)",-91.25,41.75
Iowa,IA,"c(-90.75, 41.75)",-90.75,41.75
New York,NY,"c(-74.75, 41.75)",-74.75,41.75
New York,NY,"c(-74.25, 41.75)",-74.25,41.75
New York,NY,"c(-73.75, 41.75)",-73.75,41.75
Connecticut,CT,"c(-73.25, 41.75)",-73.25,41.75
Connecticut,CT,"c(-72.75, 41.75)",-72.75,41.75
Connecticut,CT,"c(-72.25, 41.75)",-72.25,41.75
Iowa,IA,"c(-96.25, 42.25)",-96.25,42.25
Iowa,IA,"c(-95.75, 42.25)",-95.75,42.25
Iowa,IA,"c(-95.25, 42.25)",-95.25,42.25
Iowa,IA,"c(-94.75, 42.25)",-94.75,42.25
Iowa,IA,"c(-94.25, 42.25)",-94.25,42.25
Iowa,IA,"c(-93.75, 42.25)",-93.75,42.25
Iowa,IA,"c(-93.25, 42.25)",-93.25,42.25
Iowa,IA,"c(-92.75, 42.25)",-92.75,42.25
Iowa,IA,"c(-92.25, 42.25)",-92.25,42.25
Iowa,IA,"c(-91.75, 42.25)",-91.75,42.25
Iowa,IA,"c(-91.25, 42.25)",-91.25,42.25
Iowa,IA,"c(-90.75, 42.25)",-90.75,42.25
New York,NY,"c(-79.75, 42.25)",-79.75,42.25
New York,NY,"c(-79.25, 42.25)",-79.25,42.25
New York,NY,"c(-78.75, 42.25)",-78.75,42.25
New York,NY,"c(-78.25, 42.25)",-78.25,42.25
New York,NY,"c(-77.75, 42.25)",-77.75,42.25
New York,NY,"c(-77.25, 42.25)",-77.25,42.25
New York,NY,"c(-76.75, 42.25)",-76.75,42.25
New York,NY,"c(-76.25, 42.25)",-76.25,42.25
New York,NY,"c(-75.75, 42.25)",-75.75,42.25
New York,NY,"c(-75.25, 42.25)",-75.25,42.25
New York,NY,"c(-74.75, 42.25)",-74.75,42.25
New York,NY,"c(-74.25, 42.25)",-74.25,42.25
New York,NY,"c(-73.75, 42.25)",-73.75,42.25
Iowa,IA,"c(-96.25, 42.75)",-96.25,42.75
Iowa,IA,"c(-95.75, 42.75)",-95.75,42.75
Iowa,IA,"c(-95.25, 42.75)",-95.25,42.75
Iowa,IA,"c(-94.75, 42.75)",-94.75,42.75
Iowa,IA,"c(-94.25, 42.75)",-94.25,42.75
Iowa,IA,"c(-93.75, 42.75)",-93.75,42.75
Iowa,IA,"c(-93.25, 42.75)",-93.25,42.75
Iowa,IA,"c(-92.75, 42.75)",-92.75,42.75
Iowa,IA,"c(-92.25, 42.75)",-92.25,42.75
Iowa,IA,"c(-91.75, 42.75)",-91.75,42.75
Iowa,IA,"c(-91.25, 42.75)",-91.25,42.75
Wisconsin,WI,"c(-90.75, 42.75)",-90.75,42.75
Wisconsin,WI,"c(-90.25, 42.75)",-90.25,42.75
Wisconsin,WI,"c(-89.75, 42.75)",-89.75,42.75
Wisconsin,WI,"c(-89.25, 42.75)",-89.25,42.75
Wisconsin,WI,"c(-88.75, 42.75)",-88.75,42.75
Wisconsin,WI,"c(-88.25, 42.75)",-88.25,42.75
New York,NY,"c(-78.75, 42.75)",-78.75,42.75
New York,NY,"c(-78.25, 42.75)",-78.25,42.75
New York,NY,"c(-77.75, 42.75)",-77.75,42.75
New York,NY,"c(-77.25, 42.75)",-77.25,42.75
New York,NY,"c(-76.75, 42.75)",-76.75,42.75
New York,NY,"c(-76.25, 42.75)",-76.25,42.75
New York,NY,"c(-75.75, 42.75)",-75.75,42.75
New York,NY,"c(-75.25, 42.75)",-75.25,42.75
New York,NY,"c(-74.75, 42.75)",-74.75,42.75
New York,NY,"c(-74.25, 42.75)",-74.25,42.75
New York,NY,"c(-73.75, 42.75)",-73.75,42.75
Iowa,IA,"c(-96.25, 43.25)",-96.25,43.25
Iowa,IA,"c(-95.75, 43.25)",-95.75,43.25
Iowa,IA,"c(-95.25, 43.25)",-95.25,43.25
Iowa,IA,"c(-94.75, 43.25)",-94.75,43.25
Iowa,IA,"c(-94.25, 43.25)",-94.25,43.25
Iowa,IA,"c(-93.75, 43.25)",-93.75,43.25
Iowa,IA,"c(-93.25, 43.25)",-93.25,43.25
Iowa,IA,"c(-92.75, 43.25)",-92.75,43.25
Iowa,IA,"c(-92.25, 43.25)",-92.25,43.25
Iowa,IA,"c(-91.75, 43.25)",-91.75,43.25
Iowa,IA,"c(-91.25, 43.25)",-91.25,43.25
Wisconsin,WI,"c(-90.75, 43.25)",-90.75,43.25
Wisconsin,WI,"c(-90.25, 43.25)",-90.25,43.25
Wisconsin,WI,"c(-89.75, 43.25)",-89.75,43.25
Wisconsin,WI,"c(-89.25, 43.25)",-89.25,43.25
Wisconsin,WI,"c(-88.75, 43.25)",-88.75,43.25
Wisconsin,WI,"c(-88.25, 43.25)",-88.25,43.25
New York,NY,"c(-78.75, 43.25)",-78.75,43.25
New York,NY,"c(-78.25, 43.25)",-78.25,43.25
New York,NY,"c(-77.75, 43.25)",-77.75,43.25
New York,NY,"c(-77.25, 43.25)",-77.25,43.25
New York,NY,"c(-76.75, 43.25)",-76.75,43.25
New York,NY,"c(-76.25, 43.25)",-76.25,43.25
New York,NY,"c(-75.75, 43.25)",-75.75,43.25
New York,NY,"c(-75.25, 43.25)",-75.25,43.25
New York,NY,"c(-74.75, 43.25)",-74.75,43.25
New York,NY,"c(-74.25, 43.25)",-74.25,43.25
New York,NY,"c(-73.75, 43.25)",-73.75,43.25
Wisconsin,WI,"c(-90.75, 43.75)",-90.75,43.75
Wisconsin,WI,"c(-90.25, 43.75)",-90.25,43.75
Wisconsin,WI,"c(-89.75, 43.75)",-89.75,43.75
Wisconsin,WI,"c(-89.25, 43.75)",-89.25,43.75
Wisconsin,WI,"c(-88.75, 43.75)",-88.75,43.75
Wisconsin,WI,"c(-88.25, 43.75)",-88.25,43.75
Wisconsin,WI,"c(-87.75, 43.75)",-87.75,43.75
New York,NY,"c(-75.75, 43.75)",-75.75,43.75
New York,NY,"c(-75.25, 43.75)",-75.25,43.75
New York,NY,"c(-74.75, 43.75)",-74.75,43.75
New York,NY,"c(-74.25, 43.75)",-74.25,43.75
New York,NY,"c(-73.75, 43.75)",-73.75,43.75
Wisconsin,WI,"c(-91.75, 44.25)",-91.75,44.25
Wisconsin,WI,"c(-91.25, 44.25)",-91.25,44.25
Wisconsin,WI,"c(-90.75, 44.25)",-90.75,44.25
Wisconsin,WI,"c(-90.25, 44.25)",-90.25,44.25
Wisconsin,WI,"c(-89.75, 44.25)",-89.75,44.25
Wisconsin,WI,"c(-89.25, 44.25)",-89.25,44.25
Wisconsin,WI,"c(-88.75, 44.25)",-88.75,44.25
Wisconsin,WI,"c(-88.25, 44.25)",-88.25,44.25
Wisconsin,WI,"c(-87.75, 44.25)",-87.75,44.25
New York,NY,"c(-75.75, 44.25)",-75.75,44.25
New York,NY,"c(-75.25, 44.25)",-75.25,44.25
New York,NY,"c(-74.75, 44.25)",-74.75,44.25
New York,NY,"c(-74.25, 44.25)",-74.25,44.25
New York,NY,"c(-73.75, 44.25)",-73.75,44.25
Wisconsin,WI,"c(-92.75, 44.75)",-92.75,44.75
Wisconsin,WI,"c(-92.25, 44.75)",-92.25,44.75
Wisconsin,WI,"c(-91.75, 44.75)",-91.75,44.75
Wisconsin,WI,"c(-91.25, 44.75)",-91.25,44.75
Wisconsin,WI,"c(-90.75, 44.75)",-90.75,44.75
Wisconsin,WI,"c(-90.25, 44.75)",-90.25,44.75
Wisconsin,WI,"c(-89.75, 44.75)",-89.75,44.75
Wisconsin,WI,"c(-89.25, 44.75)",-89.25,44.75
Wisconsin,WI,"c(-88.75, 44.75)",-88.75,44.75
Wisconsin,WI,"c(-88.25, 44.75)",-88.25,44.75
New York,NY,"c(-75.25, 44.75)",-75.25,44.75
New York,NY,"c(-74.75, 44.75)",-74.75,44.75
New York,NY,"c(-74.25, 44.75)",-74.25,44.75
New York,NY,"c(-73.75, 44.75)",-73.75,44.75
Wisconsin,WI,"c(-92.75, 45.25)",-92.75,45.25
Wisconsin,WI,"c(-92.25, 45.25)",-92.25,45.25
Wisconsin,WI,"c(-91.75, 45.25)",-91.75,45.25
Wisconsin,WI,"c(-91.25, 45.25)",-91.25,45.25
Wisconsin,WI,"c(-90.75, 45.25)",-90.75,45.25
Wisconsin,WI,"c(-90.25, 45.25)",-90.25,45.25
Wisconsin,WI,"c(-89.75, 45.25)",-89.75,45.25
Wisconsin,WI,"c(-89.25, 45.25)",-89.25,45.25
Wisconsin,WI,"c(-88.75, 45.25)",-88.75,45.25
Wisconsin,WI,"c(-88.25, 45.25)",-88.25,45.25
Wisconsin,WI,"c(-87.75, 45.25)",-87.75,45.25
Wisconsin,WI,"c(-92.75, 45.75)",-92.75,45.75
Wisconsin,WI,"c(-92.25, 45.75)",-92.25,45.75
Wisconsin,WI,"c(-91.75, 45.75)",-91.75,45.75
Wisconsin,WI,"c(-91.25, 45.75)",-91.25,45.75
Wisconsin,WI,"c(-90.75, 45.75)",-90.75,45.75
Wisconsin,WI,"c(-90.25, 45.75)",-90.25,45.75
Wisconsin,WI,"c(-89.75, 45.75)",-89.75,45.75
Wisconsin,WI,"c(-89.25, 45.75)",-89.25,45.75
Wisconsin,WI,"c(-88.75, 45.75)",-88.75,45.75
Wisconsin,WI,"c(-88.25, 45.75)",-88.25,45.75
Wisconsin,WI,"c(-92.25, 46.25)",-92.25,46.25
Wisconsin,WI,"c(-91.75, 46.25)",-91.75,46.25
Wisconsin,WI,"c(-91.25, 46.25)",-91.25,46.25
Wisconsin,WI,"c(-90.75, 46.25)",-90.75,46.25
Wisconsin,WI,"c(-90.25, 46.25)",-90.25,46.25
Wisconsin,WI,"c(-89.75, 46.25)",-89.75,46.25
Wisconsin,WI,"c(-91.25, 46.75)",-91.25,46.75
