"","Week_index","Province","gcm","ssp","MOI","pr","tas"
"1",836,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0371084573738959,-0.0393852233886491
"2",837,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-7.58023899623323
"3",838,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0193415670569916,-9.42813393729072
"4",839,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0324399413589812,-5.6524593898228
"5",840,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-7.32906352451868
"6",841,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0484464188957646,-7.84438389369418
"7",842,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00434192436062274,-6.34296373639786
"8",843,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0429857611119847,-4.09684764317101
"9",844,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-2.70358396257671
"10",845,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0479235182865523,-0.779967280796574
"11",846,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.134696458794029,-0.276532418387254
"12",847,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.316014532024513,3.07256742204941
"13",848,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.259653887470839,4.14099328177318
"14",849,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0168299393603126,8.07472272600449
"15",850,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.621527816188713,8.8284131731306
"16",851,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,13.1673310416086
"17",852,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.948014788134188,13.3304529462542
"18",853,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.751584237676591,14.3706762041365
"19",854,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.287609895583176,17.1436216081892
"20",855,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.304661784593918,20.4504965645927
"21",856,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.266958248637041,23.4559771946499
"22",857,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.094563366519651,24.7886177062989
"23",858,"Beijing","ipsl-cm6a-lr","ssp126",3.74,2.35838334351034,24.2168594360352
"24",859,"Beijing","ipsl-cm6a-lr","ssp126",3.74,1.42336002129793,23.9199146815709
"25",860,"Beijing","ipsl-cm6a-lr","ssp126",3.74,1.17512862429326,21.9019142150879
"26",861,"Beijing","ipsl-cm6a-lr","ssp126",3.74,0.891543474920451,25.7355972290039
"27",862,"Beijing","ipsl-cm6a-lr","ssp126",3.66714285714286,4.8784291379109,27.1907091413226
"28",863,"Beijing","ipsl-cm6a-lr","ssp126",3.57,7.12155073264771,27.0512350899833
"29",864,"Beijing","ipsl-cm6a-lr","ssp126",3.57,6.56322427412956,25.9420268467494
"30",865,"Beijing","ipsl-cm6a-lr","ssp126",3.57,5.51347858054214,26.7811686924526
"31",866,"Beijing","ipsl-cm6a-lr","ssp126",3.57,5.37772450874659,27.162865121024
"32",867,"Beijing","ipsl-cm6a-lr","ssp126",4.87,0.538301012881806,28.1837979997907
"33",868,"Beijing","ipsl-cm6a-lr","ssp126",4.87,6.46652409674451,24.1655435834612
"34",869,"Beijing","ipsl-cm6a-lr","ssp126",4.87,5.84165253141171,23.576679120745
"35",870,"Beijing","ipsl-cm6a-lr","ssp126",4.87,6.74652307381101,22.017095729283
"36",871,"Beijing","ipsl-cm6a-lr","ssp126",5.44142857142857,2.17046100664058,23.3171331133161
"37",872,"Beijing","ipsl-cm6a-lr","ssp126",5.87,0.33380799477527,22.4830043247768
"38",873,"Beijing","ipsl-cm6a-lr","ssp126",5.87,1.00260771649638,19.8923142569406
"39",874,"Beijing","ipsl-cm6a-lr","ssp126",5.87,1.50731022453588,18.7934928894043
"40",875,"Beijing","ipsl-cm6a-lr","ssp126",5.87,0.288313220517011,18.06410042899
"41",876,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.226647305895053,16.9229217529297
"42",877,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,14.6381208147322
"43",878,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00260129190142574,8.87369471958707
"44",879,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,11.8931829180037
"45",880,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.708555499607298,9.34777058192664
"46",881,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,7.42389450073244
"47",882,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0796279848275715,8.0122614179339
"48",883,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,3.05009504045761
"49",884,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0479086134548976,1.01425051007954
"50",885,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0207978174330492,-0.0190948486327904
"51",886,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.143771196482183,2.65822317940851
"52",887,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00403515319443874,-2.86507481166292
"53",888,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00708114458315581,-4.097057723999
"54",889,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-4.20712945120673
"55",890,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-3.2721613202776
"56",891,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0831131329830117,-3.4989804949079
"57",892,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00268272884958216,-1.01125401088167
"58",893,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0190599589651746,-4.95458886282782
"59",894,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00677409417611281,-2.60969935825891
"60",895,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00626558481988987,-0.744370160784017
"61",896,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.121780610139207,1.11567241123747
"62",897,"Beijing","ipsl-cm6a-lr","ssp126",NA,1.66829226964183,3.2222223554339
"63",898,"Beijing","ipsl-cm6a-lr","ssp126",NA,2.06826428042665,1.48032858712335
"64",899,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00232470611081226,5.66305040631978
"65",900,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0125216354587922,9.92937840053017
"66",901,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.175082190727543,11.499592263358
"67",902,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00640816692144394,13.838397870745
"68",903,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.053913553944897,16.3531351361956
"69",904,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.02689805886413,14.2131041390556
"70",905,"Beijing","ipsl-cm6a-lr","ssp126",NA,1.61614326569698,14.5788562229702
"71",906,"Beijing","ipsl-cm6a-lr","ssp126",NA,2.95268385726948,17.3507999965123
"72",907,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0185532653761454,16.8297924586705
"73",908,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.965549284280444,17.9155424935477
"74",909,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.11553078997427,23.9756506783622
"75",910,"Beijing","ipsl-cm6a-lr","ssp126",2.34,0.55059600018207,22.4306617736817
"76",911,"Beijing","ipsl-cm6a-lr","ssp126",2.34,0.0907239908104073,24.6658525739397
"77",912,"Beijing","ipsl-cm6a-lr","ssp126",2.34,1.26887158748364,24.4754931858608
"78",913,"Beijing","ipsl-cm6a-lr","ssp126",2.34,3.42323661305142,22.5027513776507
"79",914,"Beijing","ipsl-cm6a-lr","ssp126",3.8,1.9601073227802,24.7218795776367
"80",915,"Beijing","ipsl-cm6a-lr","ssp126",7.45,2.68697117599004,25.7129041399275
"81",916,"Beijing","ipsl-cm6a-lr","ssp126",7.45,2.06333930413426,27.919703238351
"82",917,"Beijing","ipsl-cm6a-lr","ssp126",7.45,33.6533625102934,24.4392492021833
"83",918,"Beijing","ipsl-cm6a-lr","ssp126",7.45,9.15953142645906,23.2147717067174
"84",919,"Beijing","ipsl-cm6a-lr","ssp126",10.2871428571429,8.462392684461,22.4459810529437
"85",920,"Beijing","ipsl-cm6a-lr","ssp126",10.76,14.9503188220089,22.8264704023089
"86",921,"Beijing","ipsl-cm6a-lr","ssp126",10.76,7.2648344247552,22.7940051487514
"87",922,"Beijing","ipsl-cm6a-lr","ssp126",10.76,0.324665237206188,24.273581804548
"88",923,"Beijing","ipsl-cm6a-lr","ssp126",7.73,2.32923460770767,22.3082279750279
"89",924,"Beijing","ipsl-cm6a-lr","ssp126",3.69,2.10740293724225,21.319295501709
"90",925,"Beijing","ipsl-cm6a-lr","ssp126",3.69,6.27527453698349,20.9279032026019
"91",926,"Beijing","ipsl-cm6a-lr","ssp126",3.69,2.03214715178157,19.2469252450126
"92",927,"Beijing","ipsl-cm6a-lr","ssp126",3.69,0.774451598746444,16.5435866219657
"93",928,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00848624055964007,16.4870571681431
"94",929,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0178068601729007,15.6523986816406
"95",930,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0554929142838643,11.5444035121373
"96",931,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0586589852056412,9.59283054896767
"97",932,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.01894719617407,9.95351399012976
"98",933,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00418408293886126,9.12475411551343
"99",934,"Beijing","ipsl-cm6a-lr","ssp126",NA,1.09418831302069,3.51033554077151
"100",935,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,0.630880519322009
"101",936,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.20914803443962,-0.346849278041273
"102",937,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.00551520657349361,-3.43490829467771
"103",938,"Beijing","ipsl-cm6a-lr","ssp126",NA,0.0704784470729334,-5.70848312377927
"104",939,"Beijing","ipsl-cm6a-lr","ssp126",NA,0,-5.77157113211493
